Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
30284033,00000410,false,Rx,0,8,33,00,AA,31,00,FF,0F,58,
30284260,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30284581,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
30290445,00000231,false,Rx,0,8,00,02,00,00,00,00,02,00,
30290706,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30301461,00000231,false,Rx,0,8,00,02,00,00,00,00,02,00,
30301737,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30304480,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
30304762,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
30305038,00000410,false,Rx,0,8,33,00,AA,31,00,FF,00,57,
30305293,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30305643,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
30311456,00000332,false,Rx,0,8,01,00,00,00,00,00,06,07,
30311711,00000530,false,Rx,0,8,FF,FF,79,A1,25,11,B6,00,
30312467,00000231,false,Rx,0,8,00,02,00,00,00,00,04,06,
30312737,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30323744,00000231,false,Rx,0,8,00,02,00,00,00,00,05,07,
30323757,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30325631,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
30325732,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
30326377,00000410,false,Rx,0,8,33,00,AA,31,00,FF,01,56,
30326390,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30326556,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
30334513,00000231,false,Rx,0,8,00,02,00,00,00,00,06,04,
30334708,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30345544,00000231,false,Rx,0,8,00,02,00,00,00,00,07,05,
30345707,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30346707,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
30346769,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
30347019,00000410,false,Rx,0,8,33,00,AA,40,00,FF,02,24,
30347653,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30347677,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
30356686,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
30356788,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30367781,00000231,false,Rx,0,8,00,02,00,00,00,00,09,0B,
30367794,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
30368024,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
30368651,00000410,false,Rx,0,8,33,00,AA,40,00,FF,03,25,
30368664,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30368859,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
30369251,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30378687,00000231,false,Rx,0,8,00,02,00,00,00,00,0A,08,
30378765,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30388713,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
30388795,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
30389009,00000410,false,Rx,0,8,33,00,AA,40,00,FF,04,22,
30389635,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30389648,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
30389859,00000231,false,Rx,0,8,00,02,00,00,00,00,0B,09,
30390233,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30400681,00000231,false,Rx,0,8,00,02,00,00,00,00,0C,0E,
30400752,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30409728,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
30409792,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
30410015,00000410,false,Rx,0,8,33,00,AA,40,00,FF,05,23,
30410344,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30410769,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
30411681,00000231,false,Rx,0,8,00,02,00,00,00,00,0E,0C,
30411751,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30412689,00000332,false,Rx,0,8,01,00,00,00,00,00,07,06,
30412762,00000530,false,Rx,0,8,FF,FF,79,A2,25,11,B6,00,
30422824,00000231,false,Rx,0,8,00,02,00,00,00,00,0F,0D,
30422839,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30430743,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
30430808,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
30431014,00000410,false,Rx,0,8,33,00,AA,41,00,FF,07,20,
30431318,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30431618,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
30433507,00000231,false,Rx,0,8,00,03,00,00,00,00,00,03,
30433713,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30444494,00000231,false,Rx,0,8,00,03,00,00,00,00,01,02,
30444750,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30451555,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
30451742,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
30452042,00000410,false,Rx,0,8,33,00,AA,41,00,FF,08,2F,
30452316,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30452590,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
30455496,00000231,false,Rx,0,8,00,03,00,00,00,00,02,01,
30455716,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30466467,00000231,false,Rx,0,8,00,03,00,00,00,00,03,00,
30466749,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30472515,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
30472791,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
30473042,00000410,false,Rx,0,8,33,00,AA,41,00,FF,09,2E,
30473341,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30473604,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
30477465,00000231,false,Rx,0,8,00,03,00,00,00,00,04,07,
30477746,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30488461,00000231,false,Rx,0,8,00,03,00,00,00,00,05,06,
30488722,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30493465,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
30493739,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
30493990,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0A,3C,
30494266,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30494539,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
30499439,00000231,false,Rx,0,8,00,02,00,00,00,00,06,04,
30499714,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30510438,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
30510713,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30513436,00000332,false,Rx,0,8,01,00,00,00,00,00,08,09,
30513687,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,BC,00,
30514463,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
30514737,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
30514988,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0B,3D,
30515263,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30515536,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
30521435,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
30521710,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30532455,00000231,false,Rx,0,8,00,02,00,00,00,00,0A,08,
30532710,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30535460,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
30535734,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
30535985,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0C,3A,
30536285,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30536559,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
30543469,00000231,false,Rx,0,8,00,02,00,00,00,00,0A,08,
30543764,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30554460,00000231,false,Rx,0,8,00,02,00,00,00,00,0C,0E,
30554743,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30556484,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
30556740,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
30557017,00000410,false,Rx,0,8,33,00,AA,50,00,FF,0D,3B,
30557292,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30557559,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
30565458,00000231,false,Rx,0,8,00,02,00,00,00,00,0D,0F,
30565733,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30576514,00000231,false,Rx,0,8,00,02,00,00,00,00,0E,0C,
30576714,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30577539,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
30577711,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
30578025,00000410,false,Rx,0,8,33,00,AA,51,00,FF,0E,39,
30578289,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30578762,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
30587684,00000231,false,Rx,0,8,00,02,00,00,00,00,0F,0D,
30587778,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30598667,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
30598760,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
30599061,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
30599672,00000410,false,Rx,0,8,33,00,AA,51,00,FF,0F,38,
30599685,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30599886,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
30600222,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30609473,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
30609750,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30614791,00000332,false,Rx,0,8,01,00,00,00,00,00,09,08,
30614804,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,BC,00,
30619709,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
30619755,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
30620037,00000410,false,Rx,0,8,33,00,AA,51,00,FF,00,37,
30620319,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30620615,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
30620867,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
30621157,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30631665,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
30631709,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30640825,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
30640841,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
30641009,00000410,false,Rx,0,8,33,00,AA,51,00,FF,01,36,
30641323,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30641620,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
30642682,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
30642737,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30653481,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
30653745,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30661549,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
30661793,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
30662073,00000410,false,Rx,0,8,33,00,04,61,00,FF,02,AB,
30662350,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30662621,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
30664693,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
30664744,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30675689,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
30675742,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30682715,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
30682770,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
30683045,00000410,false,Rx,0,8,33,00,04,61,00,FF,03,AA,
30683322,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30683598,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
30686687,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
30686739,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30697469,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
30697724,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30703492,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
30703743,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
30704018,00000410,false,Rx,0,8,33,00,04,61,00,FF,04,AD,
30704267,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30704567,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
30708457,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
30708696,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30715441,00000332,false,Rx,0,8,01,00,00,00,00,00,0A,0B,
30715716,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,BC,00,
30719441,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
30719716,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30724467,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
30724741,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
30724992,00000410,false,Rx,0,8,33,00,04,61,00,FF,05,AC,
30725293,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30725566,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
30730441,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
30730716,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30741488,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
30741770,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30745520,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
30745772,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
30746045,00000410,false,Rx,0,8,33,00,06,29,00,FF,06,E5,
30746322,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30746569,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
30752470,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
30752751,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30763469,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
30763746,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30766487,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
30766745,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
30767022,00000410,false,Rx,0,8,33,00,06,29,00,FF,07,E4,
30767296,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30767563,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
30774452,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
30774720,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30785456,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
30785721,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30787466,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
30787741,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
30787991,00000410,false,Rx,0,8,33,00,06,29,00,FF,08,EB,
30788267,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30788565,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
30796445,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
30796713,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30807441,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
30807713,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30808465,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
30808738,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
30809014,00000410,false,Rx,0,8,33,00,06,29,00,FF,09,EA,
30809291,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30809564,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
30816474,00000332,false,Rx,0,8,01,00,00,00,00,00,0B,0A,
30816732,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,C1,00,
30818465,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
30818743,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30829586,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
30829762,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
30830361,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
30830421,00000410,false,Rx,0,8,33,00,AA,20,00,FF,0A,4C,
30830697,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30831006,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
30831188,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30840715,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
30840778,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30850864,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
30850876,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
30851017,00000410,false,Rx,0,8,33,00,AA,20,00,FF,0C,4A,
30851319,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30851619,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
30851893,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
30852197,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30862803,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
30862817,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30871704,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
30871787,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
30871991,00000410,false,Rx,0,8,33,00,AA,20,00,FF,0D,4B,
30872615,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30872628,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
30873503,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
30873716,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30884817,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
30884832,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30892735,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
30892803,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
30892995,00000410,false,Rx,0,8,33,00,AA,21,00,FF,0E,49,
30893300,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30893574,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
30895691,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
30895765,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30906719,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
30906786,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30913527,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
30913747,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
30914050,00000410,false,Rx,0,8,33,00,AA,21,00,FF,0F,48,
30914326,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30914599,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
30917526,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
30917745,00000332,false,Rx,0,8,01,00,00,00,00,00,0C,0D,
30918050,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30918271,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,C1,00,
30928698,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
30928800,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30934697,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
30934793,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
30935038,00000410,false,Rx,0,8,33,00,AA,21,00,FF,00,47,
30935304,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30935600,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
30939686,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
30939781,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30950473,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
30950726,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30955576,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
30955748,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
30956022,00000410,false,Rx,0,8,33,00,AA,21,00,FF,01,46,
30956297,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30956569,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
30961444,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
30961719,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30972445,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
30972720,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
30976469,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
30976744,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
30976995,00000410,false,Rx,0,8,33,00,AA,30,00,FF,02,54,
30977296,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30977569,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
30983480,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
30983753,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30994484,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
30994755,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
30997498,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
30997773,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
30998050,00000410,false,Rx,0,8,33,00,AA,30,00,FF,03,55,
30998300,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
30998573,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
31005546,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
31005745,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31016469,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
31016753,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31018566,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
31018816,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
31019092,00000410,false,Rx,0,8,33,00,AA,30,00,FF,04,52,
31019418,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31019693,00000332,false,Rx,0,8,01,00,00,00,00,00,0D,0C,
31019966,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
31020195,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,C1,00,
31027467,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
31027724,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
31038484,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
31038746,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
31039497,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
31039764,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
31040040,00000410,false,Rx,0,8,33,00,AA,30,00,FF,05,53,
31040316,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31040568,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
31049465,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
31049741,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31060553,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
31060766,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
31061074,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
31061341,00000410,false,Rx,0,8,33,00,AA,31,00,FF,06,51,
31061640,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31061912,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
31062167,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31071716,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
31071771,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
31081714,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
31081816,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
31082024,00000410,false,Rx,0,8,33,00,AA,31,00,FF,07,50,
31082634,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31082646,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
31082843,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
31083483,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31093539,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
31093718,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31102825,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
31102838,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
31102993,00000410,false,Rx,0,8,33,00,AA,31,00,FF,08,5F,
31103630,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31103643,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
31104680,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
31104774,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
31115695,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
31115754,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
31119698,00000332,false,Rx,0,8,01,00,00,00,00,00,0E,0F,
31119759,00000530,false,Rx,0,8,FF,FF,79,A2,26,11,C1,00,
31123825,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
31123840,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
31123995,00000410,false,Rx,0,8,33,00,AA,31,00,FF,09,5E,
31124301,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
31124576,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
31126682,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
31126779,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
31137511,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
31137820,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
