Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
146709161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
146714161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
146719161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
146724161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
146729161,00000010,false,Rx,0,8,00,FF,61,30,66,00,0C,C4,
146734161,00000012,false,Rx,0,8,99,99,32,00,00,00,0E,3C,
146739161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0A,DF,
146744161,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
146749161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
146754161,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
146759161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
146764161,00000010,false,Rx,0,8,00,FF,61,30,66,00,0D,C5,
146769161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,06,AA,
146774161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
146779161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0B,DE,
146784161,00000103,false,Rx,0,8,02,00,02,00,00,00,0B,0B,
146789161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0D,90,
146794161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,06,5D,
146799161,00000110,false,Rx,0,8,00,00,00,7B,01,05,06,79,
146804161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
146809161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
146814161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
146819161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
146824161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
146829161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
146834161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
146839161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
146844161,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
146849161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
146854161,00000010,false,Rx,0,8,00,FF,61,30,66,00,0E,C6,
146859161,00000012,false,Rx,0,8,99,99,32,00,01,00,0F,3C,
146864161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0C,D9,
146869161,00000103,false,Rx,0,8,02,00,02,00,00,00,0C,0C,
146874161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0E,93,
146879161,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
146884161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
146889161,00000010,false,Rx,0,8,00,FF,61,30,66,00,0F,C7,
146894161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
146899161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0D,D8,
146904161,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
146909161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
146914161,00000110,false,Rx,0,8,00,00,00,7B,01,05,07,78,
146919161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
146924161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
146929161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
146934161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
146939161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
146944161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,07,AB,
146949161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
146954161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
146959161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,07,5C,
146964161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
146969161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
146974161,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
146979161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
146984161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0E,DB,
146989161,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
146994161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
146999161,00000010,false,Rx,0,8,00,FF,61,30,66,00,00,C8,
147004161,00000012,false,Rx,0,8,99,99,32,00,00,00,00,32,
147009161,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
147014161,00000332,false,Rx,0,8,01,00,00,00,00,00,01,00,
147019161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147024161,00000530,false,Rx,0,8,FF,FF,6A,69,64,04,49,00,
147029161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0F,DA,
147034161,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
147039161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
147044161,00000110,false,Rx,0,8,00,00,00,7B,01,05,08,77,
147049161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147054161,00000010,false,Rx,0,8,00,FF,61,30,A3,00,01,0C,
147059161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147064161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147069161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147074161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147079161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,08,A4,
147084161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147089161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
147094161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,08,0C,
147099161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147104161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
147109161,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
147114161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147119161,00000102,false,Rx,0,8,00,00,19,50,51,CD,00,D5,
147124161,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
147129161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
147134161,00000010,false,Rx,0,8,00,FF,61,30,A3,00,02,0F,
147139161,00000012,false,Rx,0,8,99,99,32,00,01,00,01,32,
147144161,00000231,false,Rx,0,8,00,02,00,00,00,00,04,06,
147149161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147154161,00000102,false,Rx,0,8,00,00,19,50,51,CD,01,D4,
147159161,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
147164161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
147169161,00000110,false,Rx,0,8,00,00,00,7B,01,05,09,76,
147174161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147179161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147184161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147189161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147194161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147199161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147204161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,09,A5,
147209161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
147214161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,09,0D,
147219161,00000010,false,Rx,0,8,00,FF,61,30,A3,00,03,0E,
147224161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147229161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
147234161,00000231,false,Rx,0,8,00,02,00,00,00,00,04,06,
147239161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147244161,00000102,false,Rx,0,8,00,00,19,50,51,CD,02,D7,
147249161,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
147254161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
147259161,00000010,false,Rx,0,8,00,FF,61,30,A3,00,04,09,
147264161,00000012,false,Rx,0,8,99,99,32,00,00,00,02,30,
147269161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
147274161,00000231,false,Rx,0,8,00,02,00,00,00,00,06,04,
147279161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147284161,00000102,false,Rx,0,8,00,00,19,50,51,CD,03,D6,
147289161,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
147294161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
147299161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0A,75,
147304161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147309161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147314161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147319161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147324161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147329161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147334161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0A,A6,
147339161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
147344161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,0A,0E,
147349161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147354161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
147359161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,05,6F,
147364161,00000102,false,Rx,0,8,00,00,19,50,51,CD,04,D1,
147369161,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
147374161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
147379161,00000231,false,Rx,0,8,00,02,00,00,00,00,07,05,
147384161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147389161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,06,6C,
147394161,00000012,false,Rx,0,8,99,99,32,00,01,00,03,30,
147399161,00000102,false,Rx,0,8,00,00,19,50,51,CD,05,D0,
147404161,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
147409161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
147414161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0B,74,
147419161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147424161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147429161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147434161,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
147439161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147444161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147449161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147454161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147459161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0B,A7,
147464161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
147469161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,0B,0F,
147474161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147479161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
147484161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,07,6D,
147489161,00000102,false,Rx,0,8,00,00,19,50,51,CD,06,D3,
147494161,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
147499161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
147504161,00000231,false,Rx,0,8,00,02,00,00,00,00,09,0B,
147509161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147514161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,08,62,
147519161,00000012,false,Rx,0,8,99,99,32,00,00,00,04,36,
147524161,00000102,false,Rx,0,8,00,00,19,50,51,CD,07,D2,
147529161,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
147534161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
147539161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0C,73,
147544161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147549161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147554161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147559161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147564161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147569161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147574161,00000231,false,Rx,0,8,00,02,00,00,00,00,0A,08,
147579161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147584161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0C,A0,
147589161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
147594161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0C,56,
147599161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147604161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
147609161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,09,63,
147614161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
147619161,00000102,false,Rx,0,8,00,00,19,50,51,CD,08,DD,
147624161,00000103,false,Rx,0,8,02,00,02,00,00,00,08,08,
147629161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0A,97,
147634161,00000231,false,Rx,0,8,00,02,00,00,00,00,0B,09,
147639161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147644161,00000332,false,Rx,0,8,01,00,00,00,00,00,02,03,
147649161,00000530,false,Rx,0,8,FF,FF,6A,69,64,04,49,00,
147654161,00000102,false,Rx,0,8,00,00,19,50,51,CD,09,DC,
147659161,00000103,false,Rx,0,8,02,00,02,00,00,00,09,09,
147664161,00000010,false,Rx,0,8,00,FF,61,30,D8,00,0A,7C,
147669161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0B,96,
147674161,00000012,false,Rx,0,8,99,99,32,00,01,00,05,36,
147679161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0D,72,
147684161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147689161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147694161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147699161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147704161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147709161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147714161,00000231,false,Rx,0,8,00,02,00,00,00,00,0C,0E,
147719161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147724161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0D,A1,
147729161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
147734161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0D,57,
147739161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147744161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
147749161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0A,DF,
147754161,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
147759161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
147764161,00000010,false,Rx,0,8,00,FF,61,30,D8,00,0B,7D,
147769161,00000231,false,Rx,0,8,00,02,00,00,00,00,0E,0C,
147774161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147779161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0B,DE,
147784161,00000103,false,Rx,0,8,02,00,02,00,00,00,0B,0B,
147789161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0D,90,
147794161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0E,71,
147799161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147804161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147809161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147814161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147819161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147824161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147829161,00000010,false,Rx,0,8,00,FF,61,30,D8,00,0C,7A,
147834161,00000012,false,Rx,0,8,99,99,32,00,00,00,06,34,
147839161,00000231,false,Rx,0,8,00,02,00,00,00,00,0E,0C,
147844161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0E,A2,
147849161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
147854161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0E,54,
147859161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147864161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
147869161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
147874161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0C,D9,
147879161,00000103,false,Rx,0,8,02,00,02,00,00,00,0C,0C,
147884161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0E,93,
147889161,00000010,false,Rx,0,8,00,FF,61,30,D8,00,0D,7B,
147894161,00000231,false,Rx,0,8,00,02,00,00,00,00,00,02,
147899161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
147904161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0D,D8,
147909161,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
147914161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
147919161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0F,70,
147924161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
147929161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
147934161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
147939161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
147944161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
147949161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
147954161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,0E,64,
147959161,00000012,false,Rx,0,8,99,99,32,00,01,00,07,34,
147964161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
147969161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,00,AC,
147974161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
147979161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0F,55,
147984161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
147989161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
147994161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0E,DB,
147999161,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
148004161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
148009161,00000231,false,Rx,0,8,00,02,00,00,00,00,01,03,
148014161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
148019161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,0F,65,
148024161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0F,DA,
148029161,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
148034161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
148039161,00000231,false,Rx,0,8,00,02,00,00,00,00,02,00,
148044161,00000110,false,Rx,0,8,00,00,00,7B,01,05,00,7F,
148049161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
148054161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
148059161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
148064161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
148069161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
148074161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
148079161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
148084161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,00,6A,
148089161,00000012,false,Rx,0,8,99,99,32,00,00,00,08,3A,
148094161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,01,AD,
148099161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
148104161,00000102,false,Rx,0,8,00,00,19,50,51,CD,00,D5,
148109161,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
148114161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
148119161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,00,5B,
148124161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
148129161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
148134161,00000231,false,Rx,0,8,00,02,00,00,00,00,03,01,
148139161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
148144161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,01,6B,
148149161,00000102,false,Rx,0,8,00,00,19,50,51,CD,01,D4,
148154161,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
148159161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
148164161,00000110,false,Rx,0,8,00,00,00,7B,01,05,01,7E,
148169161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
148174161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
148179161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
148184161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
148189161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
148194161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
148199161,00000231,false,Rx,0,8,00,02,00,00,00,00,04,06,
148204161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
148209161,00000010,false,Rx,0,8,00,FF,61,30,C4,00,02,68,
148214161,00000012,false,Rx,0,8,99,99,32,00,01,00,09,3A,
148219161,00000102,false,Rx,0,8,00,00,19,50,51,CD,02,D7,
148224161,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
148229161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
148234161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,02,AE,
148239161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
148244161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,01,5A,
148249161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
148254161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
148259161,00000231,false,Rx,0,8,00,02,00,00,00,00,05,07,
148264161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
148269161,00000332,false,Rx,0,8,01,00,00,00,00,00,03,02,
148274161,00000530,false,Rx,0,8,FF,FF,6A,69,64,04,49,00,
148279161,00000010,false,Rx,0,8,00,FF,61,30,7A,00,03,D7,
148284161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
148289161,00000102,false,Rx,0,8,00,00,19,50,51,CD,03,D6,
148294161,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
148299161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
148304161,00000110,false,Rx,0,8,00,00,00,7B,01,05,02,7D,
148309161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
148314161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
148319161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
148324161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
148329161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
148334161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
148339161,00000231,false,Rx,0,8,00,02,00,00,00,00,06,04,
148344161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
148349161,00000102,false,Rx,0,8,00,00,19,50,51,CD,04,D1,
148354161,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
148359161,00000010,false,Rx,0,8,00,FF,61,30,7A,00,04,D0,
148364161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
148369161,00000012,false,Rx,0,8,99,99,32,00,00,00,0A,38,
148374161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,03,AF,
148379161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
148384161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,02,59,
148389161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
148394161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
148399161,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
148404161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
148409161,00000102,false,Rx,0,8,00,00,19,50,51,CD,05,D0,
148414161,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
148419161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
148424161,00000110,false,Rx,0,8,00,00,00,7B,01,05,03,7C,
148429161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
148434161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
148439161,00000010,false,Rx,0,8,00,FF,61,30,7A,00,05,D1,
148444161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
148449161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
148454161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
148459161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
148464161,00000231,false,Rx,0,8,00,02,00,00,00,00,08,0A,
148469161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
148474161,00000102,false,Rx,0,8,00,00,19,50,51,CD,06,D3,
148479161,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
148484161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
148489161,00000010,false,Rx,0,8,00,FF,61,30,7A,00,06,D2,
148494161,00000012,false,Rx,0,8,99,99,32,00,01,00,0B,38,
148499161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,04,A8,
148504161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
148509161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,03,58,
148514161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
148519161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
148524161,00000231,false,Rx,0,8,00,02,00,00,00,00,0A,08,
148529161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
148534161,00000102,false,Rx,0,8,00,00,19,50,51,CD,07,D2,
148539161,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
148544161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
148549161,00000110,false,Rx,0,8,00,00,00,7B,01,05,04,7B,
148554161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
148559161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
148564161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
148569161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
148574161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
148579161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
148584161,00000010,false,Rx,0,8,00,FF,61,30,0A,00,07,A3,
148589161,00000231,false,Rx,0,8,00,02,00,00,00,00,0B,09,
148594161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
